x,x_dot,theta,theta_dot
3.003384920756814735e-01,-1.582976741672330150e-03,3.145507052421581129e+00,-1.791713702584522144e-02
3.001196983975623067e-01,-2.623244811817772564e-03,3.142992783358088182e+00,-3.041814652380764317e-02
2.998530108849889464e-01,-2.505042985483769968e-03,3.139877678430663455e+00,-2.948361794891594598e-02
2.996558741640537593e-01,-1.286909402917504625e-03,3.137533794710059887e+00,-1.560070584661877105e-02
2.996145031273423354e-01,4.896594372784387550e-04,3.136986523153823203e+00,5.057161055979649857e-03
2.997461855047532930e-01,2.040990672790624766e-03,3.138466066601332649e+00,2.337555670212182121e-02
2.999920836955248804e-01,2.686795646000938141e-03,3.141310857609242113e+00,3.131966535456046086e-02
3.002435049273052270e-01,2.148477113527970644e-03,3.144263186736360627e+00,2.545840740014655365e-02
3.003899669884239065e-01,6.692975901304932043e-04,3.146025478326021307e+00,8.445408592869813741e-03
3.003677163505609760e-01,-1.095495790272336869e-03,3.145830193615914538e+00,-1.218112425633271351e-02
3.001874856931543434e-01,-2.368963177069886936e-03,3.143774236530207045e+00,-2.733858388462075822e-02
2.999293591368699663e-01,-2.594369368590903908e-03,3.140771502426667361e+00,-3.039847890109366457e-02
2.997071907767092647e-01,-1.678632214057089759e-03,3.138146649712759029e+00,-2.008526837868296333e-02
2.996183850226309398e-01,-3.062501550834848354e-05,3.137050749740946554e+00,-1.006418434474847402e-03
2.997011962105177174e-01,1.621451224247526029e-03,3.137956558638312465e+00,1.840595508023490368e-02
2.999182682539450195e-01,2.551762147223053580e-03,3.140454747581582939e+00,2.962126674967216142e-02
3.001734643158301963e-01,2.355636505619765602e-03,3.143438646819038063e+00,2.775848915312891310e-02
3.003544454464075475e-01,1.125669992847360031e-03,3.145594512547990274e+00,1.371057755067911325e-02
3.003821221744202297e-01,-5.918301221446669973e-04,3.145979892983161275e+00,-6.280966160671226130e-03
3.002452067866662744e-01,-2.039546284168062499e-03,3.144435536549074595e+00,-2.339921447342888788e-02
3.000047891331428795e-01,-2.582953816798230860e-03,3.141650946532596134e+00,-3.013957059967877980e-02
2.997670923161779855e-01,-1.988444571035281796e-03,3.138856660746974558e+00,-2.359987903579258486e-02
2.996365233491053992e-01,-5.237046037821701475e-04,3.137280282632266104e+00,-6.728835266957902683e-03
2.996698406679567106e-01,1.162766616941319619e-03,3.137607508640718468e+00,1.300235699438711222e-02
2.998514757643544471e-01,2.328800664646456155e-03,3.139683758345754416e+00,2.690875848537485279e-02
3.001007828077974504e-01,2.465026805583020366e-03,3.142586863156960675e+00,2.891354046334512415e-02
3.003078411430238348e-01,1.517449650070930387e-03,3.145036623031081113e+00,1.820366454113717461e-02
3.003819207033010530e-01,-9.140372061536443707e-05,3.145959320617952582e+00,-4.429377047184847576e-04
3.002912338244772550e-01,-1.650936288897827085e-03,3.144958275209213117e+00,-1.878873132727445702e-02
3.000765595518817275e-01,-2.476270638471716502e-03,3.142484234365321427e+00,-2.877532754366289233e-02
2.998329221696107716e-01,-2.208935088399922777e-03,3.139632569386568761e+00,-2.606251372471129688e-02
2.996675296791638798e-01,-9.726183675686579828e-04,3.137658308127684315e+00,-1.191451495498119587e-02
2.996526011585378124e-01,6.839542933331776986e-04,3.137423850339700504e+00,7.387441635233804593e-03
2.997938374815362073e-01,2.030615881627952004e-03,3.139022287467099215e+00,2.333390026467463754e-02
3.000282998587526784e-01,2.477461598069856906e-03,3.141740926630174346e+00,2.893779414967220451e-02
3.002524399536290467e-01,1.833290604036734049e-03,3.144378887370779641e+00,2.179611698982181905e-02
3.003678495793006831e-01,3.873381871359936964e-04,3.145777752641863767e+00,5.118981728926465073e-03
3.003244398222966183e-01,-1.220544780212582314e-03,3.145329940076856179e+00,-1.371214308818087708e-02
3.001421843251613208e-01,-2.283050317076044684e-03,3.143242685316260943e+00,-2.641174036633189143e-02
2.999019480481905364e-01,-2.336434837650439977e-03,3.140442371171717983e+00,-2.743493576322371397e-02
2.997096110642876177e-01,-1.362986365057819102e-03,3.138163387846044206e+00,-1.639867683355879582e-02
2.996494033990382833e-01,2.037270483749842580e-04,3.137404036162886545e+00,1.779412255602670504e-03
2.997470224027999341e-01,1.672018039454657799e-03,3.138489264163291548e+00,1.907224840441275326e-02
2.999586844700387056e-01,2.397362822141768830e-03,3.140931808411507653e+00,2.788728855618648542e-02
3.001907436673146301e-01,2.065279508979360988e-03,3.143650776371032851e+00,2.439979414971559304e-02
3.003411290519003574e-01,8.277011261324877236e-04,3.145450031173676386e+00,1.021204629328293680e-02
3.003442337515876415e-01,-7.664603599997906695e-04,3.145544295132184587e+00,-8.381471299540074749e-03
3.001995328806817964e-01,-2.014814155726663523e-03,3.143901866769802655e+00,-2.318676341481571909e-02
2.999714410375314833e-01,-2.370851097169409880e-03,3.141254231522397689e+00,-2.772062056484382239e-02
2.997606480007723451e-01,-1.683212757049086950e-03,3.138770375782812039e+00,-2.004957325230058429e-02
2.996596652373941794e-01,-2.599797392890702006e-04,3.137540622403282242e+00,-3.613442460993683027e-03
2.997122336168683288e-01,1.269360944204009660e-03,3.138098127025230166e+00,1.431659656232691334e-02
2.998943846229671362e-01,2.232319712104082268e-03,3.140187786408989989e+00,2.585463862248068775e-02
3.001253521728914353e-01,2.209010902889731696e-03,3.142882777033518149e+00,2.596764452900595863e-02
3.003033808404216298e-01,1.215293140981622312e-03,3.144995597623041927e+00,1.467104842407688722e-02
3.003505557522670455e-01,-3.066866524444553121e-04,3.145601297371087401e+00,-3.006866757123253381e-03
3.002468968789351322e-01,-1.685259532689471025e-03,3.144442350191958280e+00,-1.926303587146913771e-02
3.000388042070634143e-01,-2.315575715510259820e-03,3.142037982367588800e+00,-2.696347024392910935e-02
2.998183028741358558e-01,-1.924952518560017799e-03,3.139451700404739753e+00,-2.277375135269948253e-02
2.996823330109080197e-01,-6.908262164458621717e-04,3.137820723142942914e+00,-8.602236603442572904e-03
2.996901530762366983e-01,8.397756522623479360e-04,3.137856207477111692e+00,9.267944531213889031e-03
2.998375132510187613e-01,1.992727086816397080e-03,3.139533128438216192e+00,2.296462889983160935e-02
3.000588749424983326e-01,2.263605366260536354e-03,3.142105359442275425e+00,2.649376642034057330e-02
3.002565592590432098e-01,1.538410448222224348e-03,3.144437675014681854e+00,1.836270373773608508e-02
3.003438492131011994e-01,1.414546980399407415e-04,3.145506749447168016e+00,2.210312520553415344e-03
3.002830228031970194e-01,-1.309686948855983595e-03,3.144850070514007001e+00,-1.482114627203075068e-02
3.001016474831812997e-01,-2.177168792470448363e-03,3.142765983786309114e+00,-2.524399872000912190e-02
2.998800967625889768e-01,-2.083155997542615948e-03,3.140178262205055582e+00,-2.451644112723301919e-02
2.997159390756540254e-01,-1.074433879282475244e-03,3.138226694791749871e+00,-1.302166180750335099e-02
2.996809699137802374e-01,4.005797988490322542e-04,3.137765081444896076e+00,4.128653181085370147e-03
2.997898164491095141e-01,1.691205586532755403e-03,3.138987742555340521e+00,1.936740039726014481e-02
2.999938393007221538e-01,2.231457459131245668e-03,3.141347916134324070e+00,2.601031206250437391e-02
3.002028527785223777e-01,1.788250804572054722e-03,3.143802111853003289e+00,2.118797448870039096e-02
3.003250092373033198e-01,5.618999176584266045e-04,3.145271677582430758e+00,7.084137800299159307e-03
3.003071294111396838e-01,-9.043280984367504287e-04,3.145116505436185594e+00,-1.005176578537905763e-02
3.001578635639891024e-01,-1.964906540184233052e-03,3.143413992961280989e+00,-2.267393254781235185e-02
2.999435403969020753e-01,-2.156158191869678598e-03,3.140920964510654834e+00,-2.526237518434987922e-02
2.997586951480220585e-01,-1.398997747485308156e-03,3.138737247362021421e+00,-1.673697461793027808e-02
2.996843713499384165e-01,-3.150995015971264101e-05,3.137820491864219630e+00,-9.067615282909639949e-04
2.997525918676676726e-01,1.342034220006233913e-03,3.138566245725898263e+00,1.523169753603891875e-02
2.999325754972629876e-01,2.118148891637262974e-03,3.140637424847612991e+00,2.458628287978878099e-02
3.001446082103627622e-01,1.959220649601674767e-03,3.143116486495800554e+00,2.308552349722091390e-02
3.002953502151550214e-01,9.404066601623753624e-04,3.144911932668115195e+00,1.145063324152462494e-02
3.003189225693275177e-01,-4.857596660848402200e-04,3.145238827258050929e+00,-5.148783953107151021e-03
3.002056928409321812e-01,-1.690394094824757432e-03,3.143961907304162473e+00,-1.939158870401187090e-02
3.000061866677838918e-01,-2.145498031703528714e-03,3.141651319235012174e+00,-2.503359053527510342e-02
2.998085542167560069e-01,-1.655392547805719728e-03,3.139328170650259597e+00,-1.964513096776741852e-02
2.996996049883610680e-01,-4.407824506441151459e-04,3.138013090069954991e+00,-5.656247750716954410e-03
2.997267049317156595e-01,9.605583346462840191e-04,3.138278174434746326e+00,1.073798987396232252e-02
2.998771748092448064e-01,1.931913965744399544e-03,3.139997979397081806e+00,2.232122476181648552e-02
3.000842028582210719e-01,2.048943982556233109e-03,3.142408615562980234e+00,2.403160132369547286e-02
3.002565076387219145e-01,1.265091681277050704e-03,3.144447025241118521e+00,1.517388625923304923e-02
3.003185849469465207e-01,-7.010552771268222113e-05,3.145219753724095124e+00,-3.000161237985809332e-04
3.002437899590597592e-01,-1.366897311223394225e-03,3.144394516583511212e+00,-1.555397099270272587e-02
3.000657617002219224e-01,-2.055769538142385514e-03,3.142342970230396659e+00,-2.388747307284415713e-02
2.998633058745568403e-01,-1.837502872884666212e-03,3.139973458342194323e+00,-2.167847671685076832e-02
2.997255109720349808e-01,-8.131654035843146472e-04,3.138328834013579094e+00,-9.957555702701709199e-03
2.997125490903954081e-01,5.625902635737526324e-04,3.138127542673719628e+00,6.071413435725783042e-03
2.998294035730274532e-01,1.683345596836270230e-03,3.139449797636850281e+00,1.934165775193842640e-02
3.000239962327368448e-01,2.058141237532316609e-03,3.141705995208847302e+00,2.403855040324370460e-02
3.002103848179141221e-01,1.526565391275703371e-03,3.143899498903713674e+00,1.814752796820197703e-02
3.003067347561647060e-01,3.273204944898512234e-04,3.145067053750425501e+00,4.316898505260218649e-03
3.002712239585187404e-01,-1.008896458474128682e-03,3.144701488436713710e+00,-1.133156476475917496e-02
3.001202027194544986e-01,-1.894260139309313041e-03,3.142972121685630338e+00,-2.191247585933394498e-02
2.999206807595410917e-01,-1.942329484226872375e-03,3.140646530147118032e+00,-2.280581084132625794e-02
2.997605954843345910e-01,-1.136753011438985939e-03,3.138749864976623449e+00,-1.367427249913395239e-02
2.997100558491511135e-01,1.636607825315822458e-04,3.138112986126695425e+00,1.413052851080824450e-03
2.997906408051530525e-01,1.384770171191344315e-03,3.139008516578549290e+00,1.579368149998612927e-02
2.999662019002782842e-01,1.990535245385618383e-03,3.141034309858943274e+00,2.315349339703011780e-02
3.001590628776948932e-01,1.718299899686602300e-03,3.143293866994896657e+00,2.029887508841654933e-02
3.002843925285242355e-01,6.926732978456721576e-04,3.144793135852339994e+00,8.542128530171546816e-03
3.002875110552923332e-01,-6.314280619963986421e-04,3.144877726916089244e+00,-6.900604110828512452e-03
3.001677445847960590e-01,-1.670578688022005941e-03,3.143518533907700974e+00,-1.922363728040755657e-02
2.999784116424719094e-01,-1.969841139644129113e-03,3.141320938900121096e+00,-2.303055264983529943e-02
2.998030940887511098e-01,-1.401942980740646235e-03,3.139255251532580449e+00,-1.669731481272956550e-02
2.997187357429344501e-01,-2.213361020506719322e-04,3.138228253017783853e+00,-3.064136866395821262e-03
2.997618819026872661e-01,1.049785707255347948e-03,3.138685252295219552e+00,1.183759521822838612e-02
2.999128513257148243e-01,1.852460724879005562e-03,3.140417024802566903e+00,2.145371759150676780e-02
3.001047017208413603e-01,1.836674076467916797e-03,3.142655455720288593e+00,2.158928805339539389e-02
3.002529091237077785e-01,1.014025658967842095e-03,3.144414191942809023e+00,1.223877204602805309e-02
3.002926073170268384e-01,-2.494414066986502744e-04,3.144923263734356933e+00,-2.435575626973668882e-03
3.002069734060431871e-01,-1.396121875801862840e-03,3.143966129312456115e+00,-1.595626905298918458e-02
3.000343436479236403e-01,-1.922892376760265394e-03,3.141971653127751285e+00,-2.238959782245516020e-02
2.998510625405827468e-01,-1.601844172264735950e-03,3.139822063746090297e+00,-1.894953204306721456e-02
2.997377081847407143e-01,-5.788514744960656126e-04,3.138462578085351229e+00,-7.203546748908058739e-03
2.997436861482886128e-01,6.926306209213289617e-04,3.138486010431356554e+00,7.640446463443109799e-03
2.998656953839375916e-01,1.652578817807259228e-03,3.139874247802913576e+00,1.904318206542129216e-02
3.000494683584654099e-01,1.880996115034950979e-03,3.142009567359719924e+00,2.201431261835636727e-02
3.002139109757262503e-01,1.281689111977875242e-03,3.143949546825235419e+00,1.529650918392820406e-02
3.002868863635226315e-01,1.226872238479264276e-04,3.144842980482009942e+00,1.896413665474579093e-03
3.002368547848405789e-01,-1.083616394441160643e-03,3.144303305225705447e+00,-1.226056958201712094e-02
3.000864950690297350e-01,-1.806974747119093191e-03,3.142575757242729750e+00,-2.095031496847881217e-02
2.999024407567847383e-01,-1.732308789355388456e-03,3.140426120544575372e+00,-2.038597306200684925e-02
2.997657487614834304e-01,-8.969709090368843674e-04,3.138801244887039488e+00,-1.086821292466573496e-02
2.997362048848112304e-01,3.276863996790457118e-04,3.138412032862197609e+00,3.370275276191169594e-03
2.998261789334514815e-01,1.401404225106582437e-03,3.139422449738098475e+00,1.604696072935727844e-02
2.999954606689433367e-01,1.853302664793652233e-03,3.141380598359900578e+00,2.160120811269550939e-02
3.001692190292750695e-01,1.488391855015356625e-03,3.143420706061262226e+00,1.763354157438923667e-02
3.002710977885513222e-01,4.716314545592020986e-04,3.144646106266739682e+00,5.941133068325499256e-03
3.002567410401691395e-01,-7.465450494668723729e-04,3.144522997379654239e+00,-8.294917370540347279e-03
3.001331164744847069e-01,-1.629799015448809250e-03,3.143113125734796842e+00,-1.880557403887076276e-02
2.999551614693574675e-01,-1.791965634524191617e-03,3.141043258312539610e+00,-2.099409103242150937e-02
2.998013713563615901e-01,-1.165899188312152952e-03,3.139226561499094181e+00,-1.394633522130418399e-02
2.997391759012865142e-01,-3.116422372153267498e-05,3.138459755540968565e+00,-8.113846677030992546e-04
2.997953777983589640e-01,1.110801530227149099e-03,3.139073747832818118e+00,1.260526293495068013e-02
2.999446131472133237e-01,1.758241918410490250e-03,3.140790944317222166e+00,2.040742627844668866e-02
3.001207837877598039e-01,1.629501882477013552e-03,3.142850590187331150e+00,1.919908555878327081e-02
3.002463355565916925e-01,7.855663868937634662e-04,3.144345832584294342e+00,9.562445447112530306e-03
3.002663951101940398e-01,-3.986941812462852885e-04,3.144622942349310168e+00,-4.220550881177180698e-03
3.001727508162727598e-01,-1.401051089368918244e-03,3.143567115404655166e+00,-1.607080058430944772e-02
3.000071912830132304e-01,-1.782147593481690426e-03,3.141649807102250502e+00,-2.079282772598051166e-02
2.998428706923172982e-01,-1.378100100364806901e-03,3.139718361940826874e+00,-1.635283664614181967e-02
2.997519664503895953e-01,-3.708829426614979096e-04,3.138621322867171326e+00,-4.753469136885190433e-03
2.997740038104551585e-01,7.935432727531108567e-04,3.138835980476449627e+00,8.868286994780169227e-03
2.998986597015465549e-01,1.602703306471332930e-03,3.140260579562765830e+00,1.851622993650630516e-02
3.000705811394925870e-01,1.703101156252143002e-03,3.142262316873308148e+00,1.997406196398237438e-02
3.002139640999823000e-01,1.054661726706998537e-03,3.143958433207388214e+00,1.264793780412552283e-02
3.002659759230386083e-01,-5.344713072187489886e-05,3.144605481216019349e+00,-1.933487683148621232e-04
3.002042861398126483e-01,-1.131762576893491010e-03,3.143925157297340789e+00,-1.287654609739121228e-02
3.000566445723299447e-01,-1.706703552255396314e-03,3.142223912241346895e+00,-1.983022901009764277e-02
2.998884122852042422e-01,-1.528538511417970548e-03,3.140255064289142251e+00,-1.803203618621415302e-02
